delay_us,autocorr_H_db,crosscorr_HV_db
-5.043538e+00,-1.400000e+02,-1.400000e+02
-5.039469e+00,-1.400000e+02,-1.400000e+02
-5.035400e+00,-1.400000e+02,-1.400000e+02
-5.031331e+00,-1.400000e+02,-1.400000e+02
-5.027262e+00,-1.400000e+02,-1.400000e+02
-5.023193e+00,-1.400000e+02,-1.400000e+02
-5.019124e+00,-1.400000e+02,-1.400000e+02
-5.015055e+00,-1.400000e+02,-1.400000e+02
-5.010986e+00,-1.400000e+02,-1.400000e+02
-5.006917e+00,-1.400000e+02,-1.400000e+02
-5.002848e+00,-1.400000e+02,-1.400000e+02
-4.998779e+00,-1.400000e+02,-1.400000e+02
-4.994710e+00,-1.400000e+02,-1.400000e+02
-4.990641e+00,-1.400000e+02,-1.400000e+02
-4.986572e+00,-1.400000e+02,-1.400000e+02
-4.982503e+00,-1.400000e+02,-1.400000e+02
-4.978434e+00,-1.400000e+02,-1.400000e+02
-4.974365e+00,-1.400000e+02,-1.400000e+02
-4.970296e+00,-1.400000e+02,-1.400000e+02
-4.966227e+00,-1.400000e+02,-1.400000e+02
-4.962158e+00,-1.400000e+02,-1.400000e+02
-4.958089e+00,-1.400000e+02,-1.400000e+02
-4.954020e+00,-1.400000e+02,-1.400000e+02
-4.949951e+00,-1.400000e+02,-1.400000e+02
-4.945882e+00,-1.400000e+02,-1.400000e+02
-4.941813e+00,-1.400000e+02,-1.400000e+02
-4.937744e+00,-1.400000e+02,-1.400000e+02
-4.933675e+00,-1.400000e+02,-1.400000e+02
-4.929606e+00,-1.400000e+02,-1.400000e+02
-4.925537e+00,-1.400000e+02,-1.400000e+02
-4.921468e+00,-1.400000e+02,-1.400000e+02
-4.917399e+00,-1.400000e+02,-1.400000e+02
-4.913330e+00,-1.400000e+02,-1.400000e+02
-4.909261e+00,-1.400000e+02,-1.400000e+02
-4.905192e+00,-1.400000e+02,-1.400000e+02
-4.901123e+00,-1.400000e+02,-1.400000e+02
-4.897054e+00,-1.400000e+02,-1.400000e+02
-4.892985e+00,-1.400000e+02,-1.400000e+02
-4.888916e+00,-1.400000e+02,-1.400000e+02
-4.884847e+00,-1.400000e+02,-1.400000e+02
-4.880778e+00,-1.400000e+02,-1.400000e+02
-4.876709e+00,-1.400000e+02,-1.400000e+02
-4.872640e+00,-1.400000e+02,-1.400000e+02
-4.868571e+00,-1.400000e+02,-1.400000e+02
-4.864502e+00,-1.400000e+02,-1.400000e+02
-4.860433e+00,-1.400000e+02,-1.400000e+02
-4.856364e+00,-1.400000e+02,-1.400000e+02
-4.852295e+00,-1.400000e+02,-1.400000e+02
-4.848226e+00,-1.400000e+02,-1.400000e+02
-4.844157e+00,-1.400000e+02,-1.400000e+02
-4.840088e+00,-1.400000e+02,-1.400000e+02
-4.836019e+00,-1.400000e+02,-1.400000e+02
-4.831950e+00,-1.400000e+02,-1.400000e+02
-4.827881e+00,-1.400000e+02,-1.400000e+02
-4.823812e+00,-1.400000e+02,-1.400000e+02
-4.819743e+00,-1.400000e+02,-1.400000e+02
-4.815674e+00,-1.400000e+02,-1.400000e+02
-4.811605e+00,-1.400000e+02,-1.400000e+02
-4.807536e+00,-1.400000e+02,-1.400000e+02
-4.803467e+00,-1.400000e+02,-1.400000e+02
-4.799398e+00,-1.400000e+02,-1.400000e+02
-4.795329e+00,-1.400000e+02,-1.400000e+02
-4.791260e+00,-1.400000e+02,-1.400000e+02
-4.787191e+00,-1.400000e+02,-1.400000e+02
-4.783122e+00,-1.400000e+02,-1.400000e+02
-4.779053e+00,-1.400000e+02,-1.400000e+02
-4.774984e+00,-1.400000e+02,-1.400000e+02
-4.770915e+00,-1.400000e+02,-1.400000e+02
-4.766846e+00,-1.400000e+02,-1.400000e+02
-4.762777e+00,-1.400000e+02,-1.400000e+02
-4.758708e+00,-1.400000e+02,-1.400000e+02
-4.754639e+00,-1.400000e+02,-1.400000e+02
-4.750570e+00,-1.400000e+02,-1.400000e+02
-4.746501e+00,-1.400000e+02,-1.400000e+02
-4.742432e+00,-1.400000e+02,-1.400000e+02
-4.738363e+00,-1.400000e+02,-1.400000e+02
-4.734294e+00,-1.400000e+02,-1.400000e+02
-4.730225e+00,-1.400000e+02,-1.400000e+02
-4.726156e+00,-1.400000e+02,-1.400000e+02
-4.722087e+00,-1.400000e+02,-1.400000e+02
-4.718018e+00,-1.400000e+02,-1.400000e+02
-4.713949e+00,-1.400000e+02,-1.400000e+02
-4.709880e+00,-1.400000e+02,-1.400000e+02
-4.705811e+00,-1.400000e+02,-1.400000e+02
-4.701742e+00,-1.400000e+02,-1.400000e+02
-4.697673e+00,-1.400000e+02,-1.400000e+02
-4.693604e+00,-1.400000e+02,-1.400000e+02
-4.689535e+00,-1.400000e+02,-1.400000e+02
-4.685465e+00,-1.400000e+02,-1.400000e+02
-4.681396e+00,-1.400000e+02,-1.400000e+02
-4.677327e+00,-1.400000e+02,-1.400000e+02
-4.673258e+00,-1.400000e+02,-1.400000e+02
-4.669189e+00,-1.400000e+02,-1.400000e+02
-4.665120e+00,-1.400000e+02,-1.400000e+02
-4.661051e+00,-1.400000e+02,-1.400000e+02
-4.656982e+00,-1.400000e+02,-1.400000e+02
-4.652913e+00,-1.400000e+02,-1.400000e+02
-4.648844e+00,-1.400000e+02,-1.400000e+02
-4.644775e+00,-1.400000e+02,-1.400000e+02
-4.640706e+00,-1.400000e+02,-1.400000e+02
-4.636637e+00,-1.400000e+02,-1.400000e+02
-4.632568e+00,-1.400000e+02,-1.400000e+02
-4.628499e+00,-1.400000e+02,-1.400000e+02
-4.624430e+00,-1.400000e+02,-1.400000e+02
-4.620361e+00,-1.400000e+02,-1.400000e+02
-4.616292e+00,-1.400000e+02,-1.400000e+02
-4.612223e+00,-1.400000e+02,-1.400000e+02
-4.608154e+00,-1.400000e+02,-1.400000e+02
-4.604085e+00,-1.400000e+02,-1.400000e+02
-4.600016e+00,-1.400000e+02,-1.400000e+02
-4.595947e+00,-1.400000e+02,-1.400000e+02
-4.591878e+00,-1.400000e+02,-1.400000e+02
-4.587809e+00,-1.400000e+02,-1.400000e+02
-4.583740e+00,-1.400000e+02,-1.400000e+02
-4.579671e+00,-1.400000e+02,-1.400000e+02
-4.575602e+00,-1.400000e+02,-1.400000e+02
-4.571533e+00,-1.400000e+02,-1.400000e+02
-4.567464e+00,-1.400000e+02,-1.400000e+02
-4.563395e+00,-1.400000e+02,-1.400000e+02
-4.559326e+00,-1.400000e+02,-1.400000e+02
-4.555257e+00,-1.400000e+02,-1.400000e+02
-4.551188e+00,-1.400000e+02,-1.400000e+02
-4.547119e+00,-1.400000e+02,-1.400000e+02
-4.543050e+00,-1.400000e+02,-1.400000e+02
-4.538981e+00,-1.400000e+02,-1.400000e+02
-4.534912e+00,-1.400000e+02,-1.400000e+02
-4.530843e+00,-1.400000e+02,-1.400000e+02
-4.526774e+00,-1.400000e+02,-1.400000e+02
-4.522705e+00,-1.400000e+02,-1.400000e+02
-4.518636e+00,-1.400000e+02,-1.400000e+02
-4.514567e+00,-1.400000e+02,-1.400000e+02
-4.510498e+00,-1.400000e+02,-1.400000e+02
-4.506429e+00,-1.400000e+02,-1.400000e+02
-4.502360e+00,-1.400000e+02,-1.400000e+02
-4.498291e+00,-1.400000e+02,-1.400000e+02
-4.494222e+00,-1.400000e+02,-1.400000e+02
-4.490153e+00,-1.400000e+02,-1.400000e+02
-4.486084e+00,-1.400000e+02,-1.400000e+02
-4.482015e+00,-1.400000e+02,-1.400000e+02
-4.477946e+00,-1.400000e+02,-1.400000e+02
-4.473877e+00,-1.400000e+02,-1.400000e+02
-4.469808e+00,-1.400000e+02,-1.400000e+02
-4.465739e+00,-1.400000e+02,-1.400000e+02
-4.461670e+00,-1.400000e+02,-1.400000e+02
-4.457601e+00,-1.400000e+02,-1.400000e+02
-4.453532e+00,-1.400000e+02,-1.400000e+02
-4.449463e+00,-1.400000e+02,-1.400000e+02
-4.445394e+00,-1.400000e+02,-1.400000e+02
-4.441325e+00,-1.400000e+02,-1.400000e+02
-4.437256e+00,-1.400000e+02,-1.400000e+02
-4.433187e+00,-1.400000e+02,-1.400000e+02
-4.429118e+00,-1.400000e+02,-1.400000e+02
-4.425049e+00,-1.400000e+02,-1.400000e+02
-4.420980e+00,-1.400000e+02,-1.400000e+02
-4.416911e+00,-1.400000e+02,-1.400000e+02
-4.412842e+00,-1.400000e+02,-1.400000e+02
-4.408773e+00,-1.400000e+02,-1.400000e+02
-4.404704e+00,-1.400000e+02,-1.400000e+02
-4.400635e+00,-1.400000e+02,-1.400000e+02
-4.396566e+00,-1.400000e+02,-1.400000e+02
-4.392497e+00,-1.400000e+02,-1.400000e+02
-4.388428e+00,-1.400000e+02,-1.400000e+02
-4.384359e+00,-1.400000e+02,-1.400000e+02
-4.380290e+00,-1.400000e+02,-1.400000e+02
-4.376221e+00,-1.400000e+02,-1.400000e+02
-4.372152e+00,-1.400000e+02,-1.400000e+02
-4.368083e+00,-1.400000e+02,-1.400000e+02
-4.364014e+00,-1.400000e+02,-1.400000e+02
-4.359945e+00,-1.400000e+02,-1.400000e+02
-4.355876e+00,-1.400000e+02,-1.400000e+02
-4.351807e+00,-1.400000e+02,-1.400000e+02
-4.347738e+00,-1.400000e+02,-1.400000e+02
-4.343669e+00,-1.400000e+02,-1.400000e+02
-4.339600e+00,-1.400000e+02,-1.400000e+02
-4.335531e+00,-1.400000e+02,-1.400000e+02
-4.331462e+00,-1.400000e+02,-1.400000e+02
-4.327393e+00,-1.400000e+02,-1.400000e+02
-4.323324e+00,-1.400000e+02,-1.400000e+02
-4.319255e+00,-1.400000e+02,-1.400000e+02
-4.315186e+00,-1.400000e+02,-1.400000e+02
-4.311117e+00,-1.400000e+02,-1.400000e+02
-4.307048e+00,-1.400000e+02,-1.400000e+02
-4.302979e+00,-1.400000e+02,-1.400000e+02
-4.298910e+00,-1.400000e+02,-1.400000e+02
-4.294840e+00,-1.400000e+02,-1.400000e+02
-4.290771e+00,-1.400000e+02,-1.400000e+02
-4.286702e+00,-1.400000e+02,-1.400000e+02
-4.282633e+00,-1.400000e+02,-1.400000e+02
-4.278564e+00,-1.400000e+02,-1.400000e+02
-4.274495e+00,-1.400000e+02,-1.400000e+02
-4.270426e+00,-1.400000e+02,-1.400000e+02
-4.266357e+00,-1.400000e+02,-1.400000e+02
-4.262288e+00,-1.400000e+02,-1.400000e+02
-4.258219e+00,-1.400000e+02,-1.400000e+02
-4.254150e+00,-1.400000e+02,-1.400000e+02
-4.250081e+00,-1.400000e+02,-1.400000e+02
-4.246012e+00,-1.400000e+02,-1.400000e+02
-4.241943e+00,-1.400000e+02,-1.400000e+02
-4.237874e+00,-1.400000e+02,-1.400000e+02
-4.233805e+00,-1.400000e+02,-1.400000e+02
-4.229736e+00,-1.400000e+02,-1.400000e+02
-4.225667e+00,-1.400000e+02,-1.400000e+02
-4.221598e+00,-1.400000e+02,-1.400000e+02
-4.217529e+00,-1.400000e+02,-1.400000e+02
-4.213460e+00,-1.400000e+02,-1.400000e+02
-4.209391e+00,-1.400000e+02,-1.400000e+02
-4.205322e+00,-1.400000e+02,-1.400000e+02
-4.201253e+00,-1.400000e+02,-1.400000e+02
-4.197184e+00,-1.400000e+02,-1.400000e+02
-4.193115e+00,-1.400000e+02,-1.400000e+02
-4.189046e+00,-1.400000e+02,-1.400000e+02
-4.184977e+00,-1.400000e+02,-1.400000e+02
-4.180908e+00,-1.400000e+02,-1.400000e+02
-4.176839e+00,-1.400000e+02,-1.400000e+02
-4.172770e+00,-1.400000e+02,-1.400000e+02
-4.168701e+00,-1.400000e+02,-1.400000e+02
-4.164632e+00,-1.400000e+02,-1.400000e+02
-4.160563e+00,-1.400000e+02,-1.400000e+02
-4.156494e+00,-1.400000e+02,-1.400000e+02
-4.152425e+00,-1.400000e+02,-1.400000e+02
-4.148356e+00,-1.400000e+02,-1.400000e+02
-4.144287e+00,-1.400000e+02,-1.400000e+02
-4.140218e+00,-1.400000e+02,-1.400000e+02
-4.136149e+00,-1.400000e+02,-1.400000e+02
-4.132080e+00,-1.400000e+02,-1.400000e+02
-4.128011e+00,-1.400000e+02,-1.400000e+02
-4.123942e+00,-1.400000e+02,-1.400000e+02
-4.119873e+00,-1.400000e+02,-1.400000e+02
-4.115804e+00,-1.400000e+02,-1.400000e+02
-4.111735e+00,-1.400000e+02,-1.400000e+02
-4.107666e+00,-1.400000e+02,-1.400000e+02
-4.103597e+00,-1.400000e+02,-1.400000e+02
-4.099528e+00,-1.400000e+02,-1.400000e+02
-4.095459e+00,-1.400000e+02,-1.400000e+02
-4.091390e+00,-1.400000e+02,-1.400000e+02
-4.087321e+00,-1.400000e+02,-1.400000e+02
-4.083252e+00,-1.400000e+02,-1.400000e+02
-4.079183e+00,-1.400000e+02,-1.400000e+02
-4.075114e+00,-1.400000e+02,-1.400000e+02
-4.071045e+00,-1.400000e+02,-1.400000e+02
-4.066976e+00,-1.400000e+02,-1.400000e+02
-4.062907e+00,-1.400000e+02,-1.400000e+02
-4.058838e+00,-1.400000e+02,-1.400000e+02
-4.054769e+00,-1.400000e+02,-1.400000e+02
-4.050700e+00,-1.400000e+02,-1.400000e+02
-4.046631e+00,-1.400000e+02,-1.400000e+02
-4.042562e+00,-1.400000e+02,-1.400000e+02
-4.038493e+00,-1.400000e+02,-1.400000e+02
-4.034424e+00,-1.400000e+02,-1.400000e+02
-4.030355e+00,-1.400000e+02,-1.400000e+02
-4.026286e+00,-1.400000e+02,-1.400000e+02
-4.022217e+00,-1.400000e+02,-1.400000e+02
-4.018148e+00,-1.400000e+02,-1.400000e+02
-4.014079e+00,-1.400000e+02,-1.400000e+02
-4.010010e+00,-1.400000e+02,-1.400000e+02
-4.005941e+00,-1.400000e+02,-1.400000e+02
-4.001872e+00,-1.400000e+02,-1.400000e+02
-3.997803e+00,-1.400000e+02,-1.400000e+02
-3.993734e+00,-1.400000e+02,-1.400000e+02
-3.989665e+00,-1.400000e+02,-1.400000e+02
-3.985596e+00,-1.400000e+02,-1.400000e+02
-3.981527e+00,-1.400000e+02,-1.400000e+02
-3.977458e+00,-1.400000e+02,-1.400000e+02
-3.973389e+00,-1.400000e+02,-1.400000e+02
-3.969320e+00,-1.400000e+02,-1.400000e+02
-3.965251e+00,-1.400000e+02,-1.400000e+02
-3.961182e+00,-1.400000e+02,-1.400000e+02
-3.957113e+00,-1.400000e+02,-1.400000e+02
-3.953044e+00,-1.400000e+02,-1.400000e+02
-3.948975e+00,-1.400000e+02,-1.400000e+02
-3.944906e+00,-1.400000e+02,-1.400000e+02
-3.940837e+00,-1.400000e+02,-1.400000e+02
-3.936768e+00,-1.400000e+02,-1.400000e+02
-3.932699e+00,-1.400000e+02,-1.400000e+02
-3.928630e+00,-1.400000e+02,-1.400000e+02
-3.924561e+00,-1.400000e+02,-1.400000e+02
-3.920492e+00,-1.400000e+02,-1.400000e+02
-3.916423e+00,-1.400000e+02,-1.400000e+02
-3.912354e+00,-1.400000e+02,-1.400000e+02
-3.908285e+00,-1.400000e+02,-1.400000e+02
-3.904215e+00,-1.400000e+02,-1.400000e+02
-3.900146e+00,-1.400000e+02,-1.400000e+02
-3.896077e+00,-1.400000e+02,-1.400000e+02
-3.892008e+00,-1.400000e+02,-1.400000e+02
-3.887939e+00,-1.400000e+02,-1.400000e+02
-3.883870e+00,-1.400000e+02,-1.400000e+02
-3.879801e+00,-1.400000e+02,-1.400000e+02
-3.875732e+00,-1.400000e+02,-1.400000e+02
-3.871663e+00,-1.400000e+02,-1.400000e+02
-3.867594e+00,-1.400000e+02,-1.400000e+02
-3.863525e+00,-1.400000e+02,-1.400000e+02
-3.859456e+00,-1.400000e+02,-1.400000e+02
-3.855387e+00,-1.400000e+02,-1.400000e+02
-3.851318e+00,-1.400000e+02,-1.400000e+02
-3.847249e+00,-1.400000e+02,-1.400000e+02
-3.843180e+00,-1.400000e+02,-1.400000e+02
-3.839111e+00,-1.400000e+02,-1.400000e+02
-3.835042e+00,-1.400000e+02,-1.400000e+02
-3.830973e+00,-1.400000e+02,-1.400000e+02
-3.826904e+00,-1.400000e+02,-1.400000e+02
-3.822835e+00,-1.400000e+02,-1.400000e+02
-3.818766e+00,-1.400000e+02,-1.400000e+02
-3.814697e+00,-1.400000e+02,-1.400000e+02
-3.810628e+00,-1.400000e+02,-1.400000e+02
-3.806559e+00,-1.400000e+02,-1.400000e+02
-3.802490e+00,-1.400000e+02,-1.400000e+02
-3.798421e+00,-1.400000e+02,-1.400000e+02
-3.794352e+00,-1.400000e+02,-1.400000e+02
-3.790283e+00,-1.400000e+02,-1.400000e+02
-3.786214e+00,-1.400000e+02,-1.400000e+02
-3.782145e+00,-1.400000e+02,-1.400000e+02
-3.778076e+00,-1.400000e+02,-1.400000e+02
-3.774007e+00,-1.400000e+02,-1.400000e+02
-3.769938e+00,-1.400000e+02,-1.400000e+02
-3.765869e+00,-1.400000e+02,-1.400000e+02
-3.761800e+00,-1.400000e+02,-1.400000e+02
-3.757731e+00,-1.400000e+02,-1.400000e+02
-3.753662e+00,-1.400000e+02,-1.400000e+02
-3.749593e+00,-1.400000e+02,-1.400000e+02
-3.745524e+00,-1.400000e+02,-1.400000e+02
-3.741455e+00,-1.400000e+02,-1.400000e+02
-3.737386e+00,-1.400000e+02,-1.400000e+02
-3.733317e+00,-1.400000e+02,-1.400000e+02
-3.729248e+00,-1.400000e+02,-1.400000e+02
-3.725179e+00,-1.400000e+02,-1.400000e+02
-3.721110e+00,-1.400000e+02,-1.400000e+02
-3.717041e+00,-1.400000e+02,-1.400000e+02
-3.712972e+00,-1.400000e+02,-1.400000e+02
-3.708903e+00,-1.400000e+02,-1.400000e+02
-3.704834e+00,-1.400000e+02,-1.400000e+02
-3.700765e+00,-1.400000e+02,-1.400000e+02
-3.696696e+00,-1.400000e+02,-1.400000e+02
-3.692627e+00,-1.400000e+02,-1.400000e+02
-3.688558e+00,-1.400000e+02,-1.400000e+02
-3.684489e+00,-1.400000e+02,-1.400000e+02
-3.680420e+00,-1.400000e+02,-1.400000e+02
-3.676351e+00,-1.400000e+02,-1.400000e+02
-3.672282e+00,-1.400000e+02,-1.400000e+02
-3.668213e+00,-1.400000e+02,-1.400000e+02
-3.664144e+00,-1.400000e+02,-1.400000e+02
-3.660075e+00,-1.400000e+02,-1.400000e+02
-3.656006e+00,-1.400000e+02,-1.400000e+02
-3.651937e+00,-1.400000e+02,-1.400000e+02
-3.647868e+00,-1.400000e+02,-1.400000e+02
-3.643799e+00,-1.400000e+02,-1.400000e+02
-3.639730e+00,-1.400000e+02,-1.400000e+02
-3.635661e+00,-1.400000e+02,-1.400000e+02
-3.631592e+00,-1.400000e+02,-1.400000e+02
-3.627523e+00,-1.400000e+02,-1.400000e+02
-3.623454e+00,-1.400000e+02,-1.400000e+02
-3.619385e+00,-1.400000e+02,-1.400000e+02
-3.615316e+00,-1.400000e+02,-1.400000e+02
-3.611247e+00,-1.400000e+02,-1.400000e+02
-3.607178e+00,-1.400000e+02,-1.400000e+02
-3.603109e+00,-1.400000e+02,-1.400000e+02
-3.599040e+00,-1.400000e+02,-1.400000e+02
-3.594971e+00,-1.400000e+02,-1.400000e+02
-3.590902e+00,-1.400000e+02,-1.400000e+02
-3.586833e+00,-1.400000e+02,-1.400000e+02
-3.582764e+00,-1.400000e+02,-1.400000e+02
-3.578695e+00,-1.400000e+02,-1.400000e+02
-3.574626e+00,-1.400000e+02,-1.400000e+02
-3.570557e+00,-1.400000e+02,-1.400000e+02
-3.566488e+00,-1.400000e+02,-1.400000e+02
-3.562419e+00,-1.400000e+02,-1.400000e+02
-3.558350e+00,-1.400000e+02,-1.400000e+02
-3.554281e+00,-1.400000e+02,-1.400000e+02
-3.550212e+00,-1.400000e+02,-1.400000e+02
-3.546143e+00,-1.400000e+02,-1.400000e+02
-3.542074e+00,-1.400000e+02,-1.400000e+02
-3.538005e+00,-1.400000e+02,-1.400000e+02
-3.533936e+00,-1.400000e+02,-1.400000e+02
-3.529867e+00,-1.400000e+02,-1.400000e+02
-3.525798e+00,-1.400000e+02,-1.400000e+02
-3.521729e+00,-1.400000e+02,-1.400000e+02
-3.517660e+00,-1.400000e+02,-1.400000e+02
-3.513590e+00,-1.400000e+02,-1.400000e+02
-3.509521e+00,-1.400000e+02,-1.400000e+02
-3.505452e+00,-1.400000e+02,-1.400000e+02
-3.501383e+00,-1.400000e+02,-1.400000e+02
-3.497314e+00,-1.400000e+02,-1.400000e+02
-3.493245e+00,-1.400000e+02,-1.400000e+02
-3.489176e+00,-1.400000e+02,-1.400000e+02
-3.485107e+00,-1.400000e+02,-1.400000e+02
-3.481038e+00,-1.400000e+02,-1.400000e+02
-3.476969e+00,-1.400000e+02,-1.400000e+02
-3.472900e+00,-1.400000e+02,-1.400000e+02
-3.468831e+00,-1.400000e+02,-1.400000e+02
-3.464762e+00,-1.400000e+02,-1.400000e+02
-3.460693e+00,-1.400000e+02,-1.400000e+02
-3.456624e+00,-1.400000e+02,-1.400000e+02
-3.452555e+00,-1.400000e+02,-1.400000e+02
-3.448486e+00,-1.400000e+02,-1.400000e+02
-3.444417e+00,-1.400000e+02,-1.400000e+02
-3.440348e+00,-1.400000e+02,-1.400000e+02
-3.436279e+00,-1.400000e+02,-1.400000e+02
-3.432210e+00,-1.400000e+02,-1.400000e+02
-3.428141e+00,-1.400000e+02,-1.400000e+02
-3.424072e+00,-1.400000e+02,-1.400000e+02
-3.420003e+00,-1.400000e+02,-1.400000e+02
-3.415934e+00,-1.400000e+02,-1.400000e+02
-3.411865e+00,-1.400000e+02,-1.400000e+02
-3.407796e+00,-1.400000e+02,-1.400000e+02
-3.403727e+00,-1.400000e+02,-1.400000e+02
-3.399658e+00,-1.400000e+02,-1.400000e+02
-3.395589e+00,-1.400000e+02,-1.400000e+02
-3.391520e+00,-1.400000e+02,-1.400000e+02
-3.387451e+00,-1.400000e+02,-1.400000e+02
-3.383382e+00,-1.400000e+02,-1.400000e+02
-3.379313e+00,-1.400000e+02,-1.400000e+02
-3.375244e+00,-1.400000e+02,-1.400000e+02
-3.371175e+00,-1.400000e+02,-1.400000e+02
-3.367106e+00,-1.400000e+02,-1.400000e+02
-3.363037e+00,-1.400000e+02,-1.400000e+02
-3.358968e+00,-1.400000e+02,-1.400000e+02
-3.354899e+00,-1.400000e+02,-1.400000e+02
-3.350830e+00,-1.400000e+02,-1.400000e+02
-3.346761e+00,-1.400000e+02,-1.400000e+02
-3.342692e+00,-1.400000e+02,-1.400000e+02
-3.338623e+00,-1.400000e+02,-1.400000e+02
-3.334554e+00,-1.400000e+02,-1.400000e+02
-3.330485e+00,-1.400000e+02,-1.400000e+02
-3.326416e+00,-1.400000e+02,-1.400000e+02
-3.322347e+00,-1.400000e+02,-1.400000e+02
-3.318278e+00,-1.400000e+02,-1.400000e+02
-3.314209e+00,-1.400000e+02,-1.400000e+02
-3.310140e+00,-1.400000e+02,-1.400000e+02
-3.306071e+00,-1.400000e+02,-1.400000e+02
-3.302002e+00,-1.400000e+02,-1.400000e+02
-3.297933e+00,-1.400000e+02,-1.400000e+02
-3.293864e+00,-1.400000e+02,-1.400000e+02
-3.289795e+00,-1.400000e+02,-1.400000e+02
-3.285726e+00,-1.400000e+02,-1.400000e+02
-3.281657e+00,-1.400000e+02,-1.400000e+02
-3.277588e+00,-1.400000e+02,-1.400000e+02
-3.273519e+00,-1.400000e+02,-1.400000e+02
-3.269450e+00,-1.400000e+02,-1.400000e+02
-3.265381e+00,-1.400000e+02,-1.400000e+02
-3.261312e+00,-1.400000e+02,-1.400000e+02
-3.257243e+00,-1.400000e+02,-1.400000e+02
-3.253174e+00,-1.400000e+02,-1.400000e+02
-3.249105e+00,-1.400000e+02,-1.400000e+02
-3.245036e+00,-1.400000e+02,-1.400000e+02
-3.240967e+00,-1.400000e+02,-1.400000e+02
-3.236898e+00,-1.400000e+02,-1.400000e+02
-3.232829e+00,-1.400000e+02,-1.400000e+02
-3.228760e+00,-1.400000e+02,-1.400000e+02
-3.224691e+00,-1.400000e+02,-1.400000e+02
-3.220622e+00,-1.400000e+02,-1.400000e+02
-3.216553e+00,-1.400000e+02,-1.400000e+02
-3.212484e+00,-1.400000e+02,-1.400000e+02
-3.208415e+00,-1.400000e+02,-1.400000e+02
-3.204346e+00,-1.400000e+02,-1.400000e+02
-3.200277e+00,-1.400000e+02,-1.400000e+02
-3.196208e+00,-1.400000e+02,-1.400000e+02
-3.192139e+00,-1.400000e+02,-1.400000e+02
-3.188070e+00,-1.400000e+02,-1.400000e+02
-3.184001e+00,-1.400000e+02,-1.400000e+02
-3.179932e+00,-1.400000e+02,-1.400000e+02
-3.175863e+00,-1.400000e+02,-1.400000e+02
-3.171794e+00,-1.400000e+02,-1.400000e+02
-3.167725e+00,-1.400000e+02,-1.400000e+02
-3.163656e+00,-1.400000e+02,-1.400000e+02
-3.159587e+00,-1.400000e+02,-1.400000e+02
-3.155518e+00,-1.400000e+02,-1.400000e+02
-3.151449e+00,-1.400000e+02,-1.400000e+02
-3.147380e+00,-1.400000e+02,-1.400000e+02
-3.143311e+00,-1.400000e+02,-1.400000e+02
-3.139242e+00,-1.400000e+02,-1.400000e+02
-3.135173e+00,-1.400000e+02,-1.400000e+02
-3.131104e+00,-1.400000e+02,-1.400000e+02
-3.127035e+00,-1.400000e+02,-1.400000e+02
-3.122965e+00,-1.400000e+02,-1.400000e+02
-3.118896e+00,-1.400000e+02,-1.400000e+02
-3.114827e+00,-1.400000e+02,-1.400000e+02
-3.110758e+00,-1.400000e+02,-1.400000e+02
-3.106689e+00,-1.400000e+02,-1.400000e+02
-3.102620e+00,-1.400000e+02,-1.400000e+02
-3.098551e+00,-1.400000e+02,-1.400000e+02
-3.094482e+00,-1.400000e+02,-1.400000e+02
-3.090413e+00,-1.400000e+02,-1.400000e+02
-3.086344e+00,-1.400000e+02,-1.400000e+02
-3.082275e+00,-1.400000e+02,-1.400000e+02
-3.078206e+00,-1.400000e+02,-1.400000e+02
-3.074137e+00,-1.400000e+02,-1.400000e+02
-3.070068e+00,-1.400000e+02,-1.400000e+02
-3.065999e+00,-1.400000e+02,-1.400000e+02
-3.061930e+00,-1.400000e+02,-1.400000e+02
-3.057861e+00,-1.400000e+02,-1.400000e+02
-3.053792e+00,-1.400000e+02,-1.400000e+02
-3.049723e+00,-1.400000e+02,-1.400000e+02
-3.045654e+00,-1.400000e+02,-1.400000e+02
-3.041585e+00,-1.400000e+02,-1.400000e+02
-3.037516e+00,-1.400000e+02,-1.400000e+02
-3.033447e+00,-1.400000e+02,-1.400000e+02
-3.029378e+00,-1.400000e+02,-1.400000e+02
-3.025309e+00,-1.400000e+02,-1.400000e+02
-3.021240e+00,-1.400000e+02,-1.400000e+02
-3.017171e+00,-1.400000e+02,-1.400000e+02
-3.013102e+00,-1.400000e+02,-1.400000e+02
-3.009033e+00,-1.400000e+02,-1.400000e+02
-3.004964e+00,-1.400000e+02,-1.400000e+02
-3.000895e+00,-1.400000e+02,-1.400000e+02
-2.996826e+00,-1.400000e+02,-1.400000e+02
-2.992757e+00,-1.400000e+02,-1.400000e+02
-2.988688e+00,-1.400000e+02,-1.400000e+02
-2.984619e+00,-1.400000e+02,-1.400000e+02
-2.980550e+00,-1.400000e+02,-1.400000e+02
-2.976481e+00,-1.400000e+02,-1.400000e+02
-2.972412e+00,-1.400000e+02,-1.400000e+02
-2.968343e+00,-1.400000e+02,-1.400000e+02
-2.964274e+00,-1.400000e+02,-1.400000e+02
-2.960205e+00,-1.400000e+02,-1.400000e+02
-2.956136e+00,-1.400000e+02,-1.400000e+02
-2.952067e+00,-1.400000e+02,-1.400000e+02
-2.947998e+00,-1.400000e+02,-1.400000e+02
-2.943929e+00,-1.400000e+02,-1.400000e+02
